#Fecha,Importe,Orgánica,Aplicación,Económica,Tercero,Nombre Ter.,Texto Libre
2012-08-01,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"GESTIÓN DE SERVICIO PÚBLICO PARA ATENCIÓN A PERSONAS MAYORES EN CENTRO DE DÍA """"NTRA SRA DEL ROSARIO"""". MARZO 2012."
2012-08-01,161836.08,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"GESTIÓN SERVICIO PÚBLICO PARA LA ATENCION A PERSONAS MAYORES EN RESIDENCIA """"NTRA SRA DEL ROSARIO"""". MARZO 2012."
2012-09-28,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"GESTIÓN DE SERVICIO PÚBLICO PARA LA ATENCIÓN PERSONAS MAYORES EN EL CENTRO DE DIA MUNICIPAL""""NRTA SRA ROSARIO"""".ABRIL2012."
2012-09-28,36229.15,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"PAGO A CUENTA ATENCIÓN A PERSONAS MAYORES EN LA RESIDENCIA MUNICIPAL """"NTRA.SRA ROSARIO"""".ABRIL 2012"
2012-09-19,120000,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"PAGO A CUENTA ATENCIÓN A PERSONAS MAYORES EN LA RESIDENCIA MUNICIPAL """"NTRA.SRA ROSARIO"""".ABRIL 2012"
2012-10-09,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"SERVICIO PUBLICO PARA LA ATENCION A PERSONAS MAYORES EN EL CENTRO DE DIA """"NTRA SRA ROSARIO"""". MAYO 2012."
2012-10-09,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION SERVICIO PUBLICO ATENCION PERSONAS MAYORES DEL CENTRO DE DIA NTRA. SRA. DEL ROSARIO MES DE JUNIO 2012.
2012-10-16,159563.54,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"SERVICIO PUBLICO PARA LA ATENCION A PERSONAS MAYORES EN LA RESIDENCIA """"NRTA SRA DEL ROSARIO"""". MAYO 2012."
2012-10-31,155284.54,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION SERVICIO PUBLICO ATENCION PERSONAS MAYORES DE LA RESIDENCIA  NTRA. SRA. DEL ROSARIO MES DE JUNIO 2012.
2012-10-31,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,SERVICIO CENTRO DE DIA EN EL MES DE JULIO/2012.
2012-11-28,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION DE SERVICIO PUBLICO ATENCION PERSONAS MAYORES CENTRO DE DIA  NTRA. SRA. DEL ROSARIO EN EL MES DE AGOSTO 2012.
2012-11-28,161124.2,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION SERVICIO PUBLICO PARA ATENCION A PERSONAS MAYORES EN LA RESIDENCIA MUNICIPOAL NTRA. SRA. ROSARIO MES DE JULIO/12
2012-12-19,160740.88,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION DE SERVICIO PUBLICO ATENCION PERSONAS MAYORES RESIDENCIA NTRA. SRA. DEL ROSARIO EN EL MES DE AGOSTO 2012.
2012-12-19,28267.35,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTIÓN DEL SERVICIO CENTRO DE DIA DEL AYTO VALDEMORO MES DE SEPTIEMBRE 2012.
2012-02-17,11010.59,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,1ER PAGO A CUENTA  GESTION SERVICIO PUBLICO LA ATENCION A PERSONAS MAYORES EN EL C. DIA NTRA. SRA. DEL ROSARIO. OCT.2011
2012-02-17,78989.41,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,RESTO FACTU GESTION DEL SERVICIO PUBLICO PARA LA ATENCION A PERSONAS MAYORES EN LA RESI NTRA. SRA. DEL ROSARIO. OCT.2011
2012-02-09,90000,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,1º PAGO A CTA.GESTION DEL SERVICIO PUBLICO PARA LA ATENCION A PERSONAS MAYORES EN LA RESI NTRA. SRA. DEL RO. OCT.2011
2012-02-29,22910.26,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION DEL SERVICIO PUBLICO PARA LA ATENCION A PERSONAS MAYORES EN EL CENTRO DE DIA NTRA. SRA. DEL ROSARIO. OCT.2011
2012-02-29,8891.91,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,REGULARIZACION IPC PERIODO ENERO-SEPTIEMBRE PARA LA ATENCION DE PERSONAS MAYORES EN CENTRO DE DIA NTRA SRA DEL ROSARIO
2012-02-29,43062.39,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,REGULARIZACION IPC PERIODO ENERO-SEPTIEMBRE PARA LA ATENCION DE PERSONAS MAYORES EN LA RESIDENCIA NTRA SRA DEL ROSARIO
2012-02-29,15135.44,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,1 ER PAGO A CUENTA PUBLICO A LA ATENCION DE PERSONAS MAYORES EN EL CENTRO DE DIA NTRA. SRA. DEL ROSARIO.NOVIEMBRE 2011
2012-03-05,18785.41,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,RESTO FACTURA S. PUBLICO A LA ATENCION DE PERSONAS MAYORES EN EL CENTRO DE DIA NTRA. SRA. DEL ROSARIO.NOVIEMBRE 2011
2012-03-05,83761.22,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,1º PAGO A CTA SERVICIO PUBLICO A LA ATENCION DE PERSONAS MAYORES EN LA RESIDENCIA NTRA. SRA. DEL ROSARIO.NOVIEMBRE 2011
2012-05-04,9900,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"GESTIÓN MES DE DICIEMBRE 2011 CENTRO DE DÍA """"NTRA.SRA.DEL ROSARIO"""" DE VALDEMORO."
2012-05-04,80100,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION DEL SERVICIO PUBLICO A LA ATENCION DE PERSONAS MAYORES EN LA RESIDENCIA NTRA. SRA. DEL ROSARIO.NOVIEMBRE 2011
2012-05-24,65979.15,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTIÓN MES DE DICIEMBRE 2011 RESIDENCIA MUNICIPAL DE MAYORES NTRA.SRA.DEL ROSARIO DE VALDEMORO.
2012-05-24,24020.85,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,"GESTIÓN MES DE DICIEMBRE 2011 CENTRO DE DÍA """"NTRA.SRA.DEL ROSARIO"""" DE VALDEMORO."
2012-07-04,32932.86,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION DEL SERVICIO PUBLICO DEL CENTRO DE DIA NTRA.SRA. DEL ROSARIO. SEPTIEMBRE 2011
2012-07-04,159035.09,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTION DEL SERVICIO PUBLICO DE LA RESIDENCIA NTRA.SRA. DEL ROSARIO. SEPTIEMBRE 2011
2012-07-25,103183.18,0,2315,22706,B85375095,ATENCION SOCIAL Y RESIDENCIAL VALDEMORO SL,GESTIÓN MES DE DICIEMBRE 2011 RESIDENCIA MUNICIPAL DE MAYORES NTRA.SRA.DEL ROSARIO DE VALDEMORO.
2012-05-29,1791004.92,0,2315,62201,B80991052,OBRUM URBANISMO Y CONSTRUCCIONES SL,CERTIFICACION NUM 10 CONSTRUCCION RESIDENCIA MAYORES Y CENTRO DIA C/ LILI ALVAREZ CON AGATHA CHRISTIE EN MES DE MARZO'07
2012-05-29,368822.95,0,2315,62201,B80991052,OBRUM URBANISMO Y CONSTRUCCIONES SL,CERTIF Nº 12 CONSTRUCCION RESIDENCIA DE MAYORES Y CENTRO DE DIA EN CALLE LILI ALVAREZ CON AGATA CHRISTIE MAYO/07
2012-05-29,257192.15,0,2315,62201,B80991052,OBRUM URBANISMO Y CONSTRUCCIONES SL,CERTIFICACION NUMERO 13 CONSTRUCCION RESIDENCIA DE MAYORES Y CENTRO DE DIA CALLE LILI ALVAREZ DURANTE JUNIO DE 2007
2012-05-29,7203.14,0,2315,625,B81822744,INNOVACION GERIATRICA TECNOLOGICA SL,ADQUISICION MOBILIARIO COMO EQUIPAMIENTO PARA LA RESIDENCIA DE MAYORES Y CENTRO DE DIA MUNICIPAL
2012-07-31,1500,0,2315,22609,B45630951,VILLAR MUÑOZ EXPLOTACIONES HOSTELERAS SL,SERVICIO DE CATERING EN RESIDENCIA Y CENTRO DE DIA NTRA SRA DEL ROSARIO. FIESTA DE LA NATIVIDAD 19.12.11
2012-04-19,1130.5,0,3110,22003,Protegido(*),M¬JOSE GARRIDO CORREAS,P.A.J.ADQUISICIÓN DE 170 PAPELERAS METÁLICAS DE PEDAL CON UNA CAPACIDAD DE 5 LITROS.
2012-11-28,1073.8,0,3110,22706,A78264678,AYCON SA,EXPTE. 57/2012 ANALISIS REALIZADOS SOBRE AGUA ABASTECIMIENTOS EN GRIFO.
2012-11-28,1191.8,0,3110,22706,A78264678,AYCON SA,EXPTE. 57/2012 ANALISIS AGUA ABASTECIMIENTO EN GRIFO EL 12 DE JUNIO/12.
2012-11-28,420,0,3110,22003,A28735496,GRAFICAS LA PAZ SA,"SUMINISTRO DE ACTAS DE INSPECCION AUTOCOPIATIVAS NUMERADAS, 3000 JUEGOS."
2012-03-07,1056.27,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 214 UNIDADES HIGIENICAS DURANTE EL MES DE OCTUBRE AÑO 2009
2012-03-07,1056.27,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 214 UNIDADES HIGIENICAS DURANTE EL MES DE NOVIEMBRE AÑO 2009
2012-03-07,1056.27,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 214 UNIDADES HIGIENICAS DURANTE EL MES DE DICIEMBRE AÑO 2009
2012-05-29,34.39,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 2 SHARPS DE 4 LITROS DURANTE EL MES DE DICIEMBRE AÑO 2009
2012-05-29,37.2,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIOS DE 2 SHARPS DE 4 LTOS DURANTE EL MES DE OCTUBRE AÑO 2009
2012-05-29,37.2,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 2 SHARPS DE 4 LITROS DURANTES EL MES DE NOVIEMBRE AÑO 2009
2012-05-29,37.2,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 2 SHARPS DE 4 LTOS PARA LAS DIFERENTES DEPENDENCIAS DEL AYTO DURANTE EL MES DE SEPTIEMBRE AÑO 2009
2012-05-29,41.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 4 SHARPS DISITINTAS DEPENDENCIAS MPLES MES DE MARZO
2012-05-29,41.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,ADQUISICION 4 SHARPS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL MES DE FEBRERO 2010
2012-05-29,41.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,4 SHARPS PARA LAS DISTINTAS DEPENDENCIAS DEL AYUNTAMIENTO DE VALDEMORO DURANTE EL MES DE ENERO 2010
2012-05-29,41.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO SHARPS PARA DEPENDENCIAS DEL AYTO DURANTE EL MES DE MAYO DE 2010
2012-05-29,41.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS DISTINTAS DEPENDENCIAS DEL AYTO MES DE ABRIL/10
2012-05-29,41.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SUMINISTRO DE SHARPS 4 L EN EL POLIDEPORTIVO DE PSO PRADO Y EL EL AYTO Y JERINGUILLERO 5 L EN PZA TOROS JUNIO 2010
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARP'S PARA DISTINTAS DEPENDENCIAS DEL AYTO. JULIO 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. FEBRERO 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. MAYO 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYTO. AGOSTO 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYTO. SEPTIEMBRE 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 4 SHARPS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE JULIO DEL 2010
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS REALIZADO EN LAS DISTINTAS DEPENDENCIAS DEL AYTO. DURANTE EL MES DE MARZO DE 2011.
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARP'S PARA DISTINTAS DEPENDENCIAS EL AYTO. OCTUBRE 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARP'S PARA DISTINTAS DEPENDENCIAS EL AYTO. NOVIEMBRE 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE  4 SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYUNTAMIENTO DURANTE NOVIEMBRE DEL 2010
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS PARA LAS DISTINTAS DEPENDENCIA DEL AYTO. ABRIL 2011.
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE  4 SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYUNTAMIENTO DURANTE SEPTIEMBRE DEL 2010
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARP'S PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. JUNIO 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYTO. ENERO 2011
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE  4 SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYUNTAMIENTO DURANTE OCTUBRE DEL 2010
2012-05-29,42.11,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE  4 SHARPS PARA DISTINTAS DEPENDENCIAS DEL AYUNTAMIENTO DURANTE AGOSTO DEL 2010
2012-05-29,53.5,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE RECOGIDA DE SHARP DE 5 LITROS EN MAYO Y SEPTIEMBRE 2009
2012-05-29,747.71,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTERIOSTATICOS DURANTE EL MES DE DICIEMBRE AÑO 2009
2012-05-29,747.71,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTERIOSTATICOS DURANTE EL MES DE NOVIEMBRE AÑO 2009
2012-05-29,747.71,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTEREOSTATICOS DURANTE EL MES DE OCTUBRE AÑO 2009
2012-05-29,747.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO 85 BACTERIOSTATICOS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL MES DE FEBRERO DE 2010
2012-05-29,747.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTERIOSTATICOS DEPENDENCIAS DEL AYTO MES DE ABRIL/10
2012-05-29,747.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,85 BACTERIOSTATICOS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE JUNIO DEL 2010
2012-05-29,747.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO 85 BACTERIOSTATICOS PARA DEPENDENCIAS DEL AYTO DURANTE EL MES DE MAYO DE 2010
2012-05-29,747.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO 85 BACTERIOSTATICOS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL MES DE ENERO DE 2010
2012-05-29,747.72,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTERIOSTATICOS DISTINTAS DEPENDENCIAS MPLES MES DE MARZO
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BACTEREOSTATICOS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. DICIEMBRE 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BASTERIOSTATICOS PARA DISTINTAS DEPENDENCIAS EL AYTO. NOVIEMBRE 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BACTERIOSTATICOS EN DISTINTAS DEPENDENCIAS DEL AYTO. MAYO 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BACTEREOSTATICOS PARA DISTINTAS DEPENDENCIAS DEL AYTO. SEPTIEMBRE 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BASTERIOSTATICOS PARA DISTINTAS DEPENDENCIAS DEL AYTO. AGOSTO 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BASTERIOSTATICOS PARA DISTINTAS DEPENDENCIAS EL AYTO. OCTUBRE 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BACTERIOSTATICOS EN DISTINTAS DEPENDENCIAS DEL AYTO. JUNIO 2011
2012-05-29,760.6,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BACTERIOSTATICOS PARA DISTINTAS DEPENDENCIAS DEL AYTO. JULIO 2011
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,"SERVICIO DE 85 BACTERIOSTATICOS EN DISTINTAS DEPENDENCIAS DEL AYTO., PERIODO SEPTIEMBRE 2010"
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE ACTEREOSTATICOS PARA LAS DISTINTAS DESPENDENCIAS DEL AYTO.
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE BACTERIOSTATICOS PARA DISTINTAS DEPENDENCIAS DEL AYTO. MARZO 2011
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,85 BACTERIOSTATICOS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL MES DE AGOSTO DE 2010
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTEREOSTATICOS PARA DISTINTAS DEPENDENCIAS DEL AYTO. ENERO 2011
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO BACTERIOSTÁTICO PARA DISTINTAS DEPENDENCIAS DEL AYTO DURANTE JULIO DEL 2010
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIOS BACTERIOESTATICOS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. PERIODO OCTUBRE 2010
2012-05-29,760.62,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 85 BACTEREOSTATICOS PARA DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL PERIODO DE FEBRERO 2011
2012-05-29,1102,0,3110,22706,A78068202,NOVOTEC CONSULTORES SA,"ELABORACION DE UN PLAN DE AUTOPROTECCION DEL CENTRO DE DIA """"JUAN PABLO II"""" DRUANTEL EL AÑO 2009"
2012-05-29,1111.88,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,ADQUISICION 220 UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL MES DE FEBRERO 2010
2012-05-29,1111.88,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,UNIDADES HIGIENICAS DISTINTAS DEPENDENCIAS MPLES MES DE MARZO 2010
2012-05-29,1111.88,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,UNIDADES HIGIENICAS PARA DISTINTAS DEPENDENCIAS DEL AYTO DURANTE ELMES DE ABRIL/10
2012-05-29,1111.88,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,ADQUISICION 220 UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO DURANTE EL MES DE ENERO 2010
2012-05-29,1111.88,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SUMINISTRO UNIDADES HIGIENICAS DURANTE EL MES DE MAYO DE 2010
2012-05-29,1111.88,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE SUMINISTRO DE SANITARIOS PARA EL AYUNTAMIENTO DURANTE EL MES DE JUNIO DE 2010
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. OCTUBRE 2011.
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 220 UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. JUNIO 2011.
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA DISTINTAS DEPENDENCIAS DEL AYTO. AGOSTO 2011
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. ENERO 2011
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,"UNIDADES HIGIENICAS PARA DISTINTAS DEPENDENCIAS DEL AYTO, DURANTE EL MES DE MAYO 2011"
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIÉNICAS PARA DISTINTAS DEPENDENCIAS MUNICIPALES DURANTE NOVIEMBRE 2010
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA DISTINTAS DEPENDENCIAS EL AYTO. NOVIEMBRE 2011
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIÉNICAS PARA DISTINTAS DEPENDENCIAS DEL AYTO DURANTE JULIO DEL 2010
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. FEBRERO 2011
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA DISTINTAS DEPENDENCIAS DEL AYTO. SEPTIEMBRE 2011
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIOS DE UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. PERIODO OCTUBRE 2010
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE 220 UNIDADES HIGIENICAS PARA LAS DISTINTAS DEPENDENCIAS DEL AYTO. JULIO 2011.
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA LAS DISTINTAS DESPENDENCIAS DEL AYTO.
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO 220 UNIDADES HIGIENICAS PARA LOS DISTINTOS DPTOS DEL AYUNTAMIENTO DURANTE EL MES DE AGOSTO DE 2010
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,SERVICIO DE UNIDADES HIGIENICAS PARA DISTINTAS DEPENDENCIAS DEL AYTO. MARZO 2011
2012-05-29,1127.37,0,3110,22700,B85143154,INITIAL TEXTILES E HIGIENE SL,"SERVICIO DE UNIDADES HIGIENICAS REALIZADO EN VARIAS DEPENDENCIA DEL AYUNTAMIENTO, PERIODO SEPTIEMBRE 2010"
2012-05-29,637.2,0,3110,22606,B83966010,SUADHARMA FUENLABRADA SL,"TALLER DE YOGA PARA EL CENTRO DE DÍA """"JUAN PABLO II"""" DURANTE JULIO DEL 2011"
2012-05-29,637.2,0,3110,22606,B83966010,SUADHARMA FUENLABRADA SL,TALLER DE YOGA PARA EL CENTRO DE DIA 'JUAN PABLO II' .AGOSTO 2011
2012-05-29,637.2,0,3110,22606,B83966010,SUADHARMA FUENLABRADA SL,TALLER DE YOGA DEL MES DE MARZO PARA EL CENTRO DE DIA PARA LAS PESONAS DEPEDIENTES CON ENFERMEDAD MENTAL CRONICA.
2012-05-29,566.4,0,3110,22606,B83966010,SUADHARMA FUENLABRADA SL,TALLER DE YOGA EN EL CENTRO DE DIA JUAN PABLO II. SEPTIEMBRE 2011
2012-05-29,637.2,0,3110,22606,B83966010,SUADHARMA FUENLABRADA SL,TALLER DE YOGA CORRESPONDIENTE AL MES DE JUNIO 2011
2012-05-29,637.2,0,3110,22606,B83966010,SUADHARMA FUENLABRADA SL,TALLER DE YOGA DEL CENTRO DE DIA PARA PERSONAS DEPENDIENTES. MAYO 2011
