#Fecha,Importe,Orgánica,Programa,Económica,Tercero,Nombre Ter.,Concepto
2017-03-27,553.96,0,9206,12005,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,553.96,0,9206,12005,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,553.96,0,9206,12005,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1107.92,0,9206,12005,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,243.75,0,9206,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,149.72,0,9206,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,149.70,0,9206,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,299.44,0,9206,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,262.68,0,9206,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,262.68,0,9206,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,262.68,0,9206,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,525.36,0,9206,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,453.74,0,9206,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,453.74,0,9206,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,453.74,0,9206,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,907.48,0,9206,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,741.00,0,9206,12103,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,741.00,0,9206,12103,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,741.00,0,9206,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,741.00,0,9206,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,503.07,0,9206,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,503.07,0,9206,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,503.07,0,9206,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,503.07,0,9206,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-01-19,2152.54,0,9206,21400,B85053759,TALLERES AGRAZ SL,"MARZO 2016 SERV TALLER MECÁNICO MANTO, REPARACIÓN E INSPECCIÓN DE VEHÍCULOS MUNICIPALES"
2017-03-15,3952.71,0,9206,21400,B85053759,TALLERES AGRAZ SL,MANTENIMIENTO VEHICULOS MUNICIPALES Y MAQUINARIA PARQUE MÓVIL Y SEGURIDAD CIUDADANA JULIO 2016.
2017-03-15,1013.86,0,9206,21400,B85053759,TALLERES AGRAZ SL,AGOSTO 2016 ALBARANES 272-274-278-288-289 REPARACION VEHICULOS MUNICIPALES
2017-04-21,6263.60,0,9206,21400,B80713191,JOTRINSA S L,"01-10-16 A 31-10-16 SERV TALLER MECÁNICO PARA MANTENIMIENTO, REPARACION, LAVADO E INSPECCIÓN TÉCNICA DE VEHÍCULOS M"
2017-04-21,9876.59,0,9206,21400,B80713191,JOTRINSA S L,"01-09-16 A 30-09-16 SERV DE TALLER MECÁNICO PARA MANTENIMIENTO, REPARACION, LAVADO E INSPECCIÓN TÉCNICA DE VEHÍCULOS"
2017-04-26,8125.37,0,9206,21400,B80713191,JOTRINSA S L,"NOVIEMBRE 2016 SERVICIO TALLER MECÁNICO, MANTENIMIENTO, REPARACION, LAVADO E INSPECCIÓN TÉCNICA DE VEHÍCULOS MUNICIPALES"
2017-01-19,2658.48,0,9206,22103,A80349590,CEPSA CARD SA,SEPTIEMBRE 2016 SUMINISTRO DE CARBURANTE PARA VEHICULOS MUNICIPALES
2017-03-15,2409.03,0,9206,22103,A80349590,CEPSA CARD SA,OCTUBRE 2016 SUMINISTRO CARBURANTE VEHÍCULOS MUNICIPALES
2017-04-21,2767.98,0,9206,22103,A80349590,CEPSA CARD SA,NOVIEMBRE 2016 SUMINISTRO COMBUSTIBLE DISTINTOS VEHICULOS MUNICIPALES POUso tarjeta Cepsa-detallado en extracto adjunto.
2017-04-26,2037.55,0,9206,22103,A80349590,CEPSA CARD SA,DICIEMBRE 2016 SUMINISTRO COMBUSTIBLE DISTINTOS VEHICULOS MUNICIPALES
2017-03-27,18409.99,0,9207,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,18433.90,0,9207,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,18433.91,0,9207,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,36867.80,0,9207,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,102.00,0,9207,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,82.96,0,9207,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,59.80,0,9207,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,73.50,0,9207,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-01-26,968.57,0,9208,12001,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ENERO DE 2017
2017-02-24,968.57,0,9208,12001,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE FEBRERO 2017.
2017-03-27,968.57,0,9208,12001,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,968.57,0,9208,12001,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,968.57,0,9208,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1674.95,0,9208,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-01-26,290.63,0,9208,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ENERO DE 2017
2017-02-24,290.62,0,9208,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE FEBRERO 2017.
2017-03-27,290.63,0,9208,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,263.89,0,9208,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,263.88,0,9208,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,524.21,0,9208,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-01-26,705.19,0,9208,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ENERO DE 2017
2017-02-24,705.19,0,9208,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE FEBRERO 2017.
2017-03-27,705.19,0,9208,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,705.19,0,9208,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,705.19,0,9208,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1410.38,0,9208,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-01-26,836.82,0,9208,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ENERO DE 2017
2017-02-24,836.82,0,9208,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE FEBRERO 2017.
2017-03-27,836.82,0,9208,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,836.82,0,9208,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,836.82,0,9208,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1673.64,0,9208,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-01-26,1577.06,0,9208,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,1577.06,0,9208,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-03-27,1600.97,0,9208,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,1581.24,0,9208,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,1600.97,0,9208,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,3201.94,0,9208,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-01-26,538.32,0,9208,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ENERO DE 2017
2017-02-24,538.32,0,9208,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE FEBRERO 2017.
2017-03-27,538.32,0,9208,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,538.32,0,9208,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,538.32,0,9208,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,538.32,0,9208,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,15728.19,0,9209,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,15766.62,0,9209,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,15766.62,0,9209,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,31533.23,0,9209,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,720.00,0,9209,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,792.00,0,9209,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,648.00,0,9209,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,720.00,0,9209,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,142.50,0,9209,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,142.50,0,9209,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,142.50,0,9209,15301,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,142.50,0,9209,15301,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,14445.33,0,9220,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,14483.76,0,9220,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,14483.76,0,9220,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,29027.46,0,9220,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,342.00,0,9220,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,342.00,0,9220,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,342.00,0,9220,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,342.00,0,9220,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,627.05,0,9220,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,627.05,0,9220,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,627.05,0,9220,15301,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,627.05,0,9220,15301,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,5470.36,0,9221,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,5470.36,0,9221,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,5470.36,0,9221,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,10940.72,0,9221,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,142.50,0,9221,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,142.50,0,9221,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,142.50,0,9221,15301,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,142.50,0,9221,15301,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,4664.92,0,9230,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,4664.92,0,9230,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,4361.58,0,9230,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,9329.84,0,9230,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,99.65,0,9230,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,99.65,0,9230,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,99.65,0,9230,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,99.65,0,9230,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,727.23,0,9231,12003,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,727.23,0,9231,12003,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,727.23,0,9231,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1355.76,0,9231,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,218.09,0,9231,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,187.14,0,9231,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,187.13,0,9231,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,355.67,0,9231,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,421.43,0,9231,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,421.43,0,9231,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,421.43,0,9231,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,842.86,0,9231,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,572.82,0,9231,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,572.82,0,9231,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,572.82,0,9231,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1145.64,0,9231,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-03-27,1587.96,0,9231,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,1587.96,0,9231,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,1587.96,0,9231,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,3175.92,0,9231,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-03-27,1027.71,0,9231,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE MARZO 2017.
2017-04-27,1027.71,0,9231,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS MES DE ABRIL 2017.
2017-05-26,1027.71,0,9231,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE MAYO 2017
2017-06-28,1027.71,0,9231,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIAS MES DE JUNIO Y PAGA EXTRA.
2017-01-26,17994.82,0,9250,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,17255.49,0,9250,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-03-27,16372.69,0,9250,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE MARZO 2017.
2017-04-27,15507.23,0,9250,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL MES DE ABRIL 2017.
2017-05-26,16294.71,0,9250,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE MAYO 2017
2017-06-28,30168.06,0,9250,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL MES DE JUNIO Y PAGA EXTRA.
2017-01-26,80.00,0,9250,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-01-26,285.48,0,9250,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-01-26,19863.93,0,9251,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,19871.12,0,9251,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-01-26,342.00,0,9251,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,342.00,0,9251,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-01-26,427.55,0,9251,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE ENERO DE 2017
2017-02-24,2821.55,0,9251,15301,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO MES DE FEBRERO DE 2017.
2017-02-24,955.34,0,9251,21500,Protegido(*),MARTIN DEL CAMPO TABUEÑA CONRADO,A.C.F. GASTOS DE ATENCIONES PROTOCOLARIAS Y REPRENTATIVAS
2017-04-21,651.76,0,9251,21500,Protegido(*),MARTIN DEL CAMPO TABUEÑA CONRADO,A.C.F. GASTOS VARIOS PROTOCOLARIOS DE ALCALDIA
2017-06-13,368.81,0,9251,21500,Protegido(*),MARTIN DEL CAMPO TABUEÑA CONRADO,A.C.F. GASTOS PROTOCOLARIOS Y REPRESENTATIVOS
2017-01-27,63.98,0,9251,21600,Protegido(*),EDELMIRO ANDRES GALVAN VILLAMANDOS,A.C.F. GASTOS VARIOS DEPARTAMENTO DE COMUNICACIÓN
2017-01-27,117.79,0,9251,22003,Protegido(*),EDELMIRO ANDRES GALVAN VILLAMANDOS,A.C.F. GASTOS VARIOS DEPARTAMENTO DE COMUNICACIÓN
2017-06-13,399.30,0,9251,22601,Protegido(*),MARTIN DEL CAMPO TABUEÑA CONRADO,A.C.F. GASTOS PROTOCOLARIOS Y REPRESENTATIVOS
2017-03-15,8306.48,0,9251,22610,B84985472,MONTERREINA COMUNICACION S L U,"IMPRESIÓN DEL SEMANAL Nº 739, 740, 741 Y 742 DURANTE SEPTIEMBRE DEL 2016 28.500 EJEMPLARES"
2017-03-15,2076.86,0,9251,22610,B84985472,MONTERREINA COMUNICACION S L U,REVISTA SEMANAL Nº 745 21 OCTUBRE 28.500 EJEMPLARES  ENTREGA 20/10 EXP 063/16
2017-03-15,2076.86,0,9251,22610,B84985472,MONTERREINA COMUNICACION S L U,REVISTA SEMANAL Nº 743  DEL 7 DE OCTUBRE DEL 2016  28.500 EJEMPLARES  ENTREGA 06/10 EXP 063/16
2017-03-15,2076.86,0,9251,22610,B84985472,MONTERREINA COMUNICACION S L U,REVISTA SEMANAL Nº746 28 OCTBURE 28.500 EJEMPLARES  ENTREGA 27/10 EXP 063/16
2017-03-15,2010.14,0,9251,22610,B84985472,MONTERREINA COMUNICACION S L U,REVISTA SEMANAL N 738 POR 27.300 EJEMPLARES ENTREGADOS  02-09-16 EXP 063/16
2017-03-15,2076.86,0,9251,22610,B84985472,MONTERREINA COMUNICACION S L U,REVISTA SEMANAL Nº 744 DEL 14 DE OCTUBRE  28.500 EJEMPLARES  ENTREGA 13/10 EXP 063/16
2017-04-21,3299.67,0,9251,22610,A02065498,ARTES GRAFICAS SAN MIGUEL SA,FOLLETOS DE NAVIDAD 2016 28.500 EJEMPLARES
2017-01-27,1588.32,0,9252,22001,Protegido(*),EDELMIRO ANDRES GALVAN VILLAMANDOS,A.C.F. GASTOS VARIOS DEPARTAMENTO DE COMUNICACIÓN
2017-01-05,217.80,0,9252,22203,B84345602,AUGURE SPAIN SL,OCTUBRE 2016 SEGUIMIENTOS DE PRENSA DIGITAL
2017-01-19,675.48,0,9252,22203,A41606534,EUROPA PRESS DELEGACIONES SA,SEPTIEMBRE 2016 SERVICIO DE SEGUIMIENTO DE NOTICIAS DE MADRID
2017-03-15,675.48,0,9252,22203,A41606534,EUROPA PRESS DELEGACIONES SA,OCTUBRE 2016 SERVICIO MADRILEÑO DE NOTICIAS SERVICIOS SUMINISTRADOS
2017-03-30,217.80,0,9252,22203,B84345602,AUGURE SPAIN SL,NOVIEMBRE 2016 SEGUIMIENTOS DE PRENSA DIGITAL
2017-03-30,675.48,0,9252,22203,A41606534,EUROPA PRESS DELEGACIONES SA,NOVIEMBRE 2016 SERVICIOS SUMINISTRADOS POR EL SERVICIO MADRILEÑO DE NOTICIAS
2017-04-21,217.80,0,9252,22203,B84345602,AUGURE SPAIN SL,DICIEMBRE AÑO 2016 SEGUIMIENTO PRENSA DIGITAL
2017-04-21,675.48,0,9252,22203,A41606534,EUROPA PRESS DELEGACIONES SA,DICIEMBRE 2016 SERVICIOS SUMINISTRADOS DE NOTICIAS
2017-06-15,217.80,0,9252,22203,B84345602,AUGURE SPAIN SL,ENERO 2017 SEGUIMIENTO DE LAS NOTICIAS EN PRENSA
2017-01-27,1221.41,0,9252,22602,Protegido(*),EDELMIRO ANDRES GALVAN VILLAMANDOS,A.C.F. GASTOS VARIOS DEPARTAMENTO DE COMUNICACIÓN
2017-03-30,1000.01,0,9252,22602,B84803378,GENTE EN MADRID SL,15 NOVIEMBRE 2016 PUBLICACIÓN EN EDICIÓN ESPECIAL GENTE EN MADRID
